Stat_Dt,Carrier_Cd,Flt_Nbr,Orig_Airport_Cd,Dest_Airport_Cd,Flt_Dpt_Dt,Leg_Id,Leg_Ind,Flt_Nbr_Orig,Flt_Nbr_Sfx,Serv_Type_Cd,Serv_Day_Of_Week_List,Flt_Dpt_Tm,Flt_Arrv_Tm,Flt_Dpt_UTC_Tm,Flt_Arrv_UTC_Tm,Pax_Dpt_Tm,Pax_Arrv_Tm,Pax_Dpt_UTC_Tm,Pax_Arrv_UTC_Tm,Pax_Dpt_Terminal,Pax_Arrv_Terminal,Aircraft_Type_Cd,Class_Seq,Class_Seq_Adjust,Meal_Service_Note,Carrier_Cd_List,Nation_Flag_List,Aircraft_Owner_Carrier_Cd,Cockpit_Crew_Carrier_Cd,Cabin_Crew_Carrier_Cd,Next_Carrier_Cd,Next_Flt_Nbr,Next_Flt_Nbr_Orig,Next_Flt_Nbr_Sfx,Aircraft_Rotation_Layover_Ind,Flt_Transit_Layover_Ind,Flt_Operate_Disclosure,Transit_Limit_Cd,Transit_Limit_Overflow_Cd,Frequency_Rate,Flt_Cap_Desc,F_Cap_QTY,C_Cap_QTY,Y_Cap_QTY,Total_Cap_QTY,Valid_Flag,Flt_Route_Cd,Etl_Tx_Dt,Etl_First_Dt,Etl_Proc_Dt
2022/08/13 00:00:00.000,SC ,8738      ,CSX,TAO,2022/08/13 00:00:00.000,1,1,8738      , ,J ,1234567   ,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1 ,  ,738       ,CDPWRYBHLQGVUZMKTESA          ,                              ,XX                            ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,ZH ,2656      ,CSX,TAO,2022/08/10 00:00:00.000,1,1,2656      , ,J ,1234567   ,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,2656      ,CSX,TAO,2022/08/09 00:00:00.000,1,1,2656      , ,J ,1234567   ,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,2656      ,CSX,TAO,2022/08/11 00:00:00.000,1,1,2656      , ,J ,1234567   ,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,2656      ,CSX,TAO,2022/08/12 00:00:00.000,1,1,2656      , ,J ,1234567   ,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,ZH ,2656      ,CSX,TAO,2022/08/14 00:00:00.000,1,1,2656      , ,J ,1234567   ,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,ZH ,2656      ,CSX,TAO,2022/08/15 00:00:00.000,1,1,2656      , ,J ,1234567   ,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,ZH ,2656      ,CSX,TAO,2022/08/16 00:00:00.000,1,1,2656      , ,J ,1234567   ,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,ZH ,2656      ,CSX,TAO,2022/08/13 00:00:00.000,1,1,2656      , ,J ,1234567   ,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1970/01/01 21:55:00.000,1970/01/01 00:20:00.000,1970/01/01 13:55:00.000,1970/01/01 16:20:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,ZH ,2831      ,CSX,TAO,2022/08/10 00:00:00.000,1,1,2831      , ,J ,1234567   ,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,2831      ,CSX,TAO,2022/08/09 00:00:00.000,1,1,2831      , ,J ,1234567   ,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,2831      ,CSX,TAO,2022/08/11 00:00:00.000,1,1,2831      , ,J ,1234567   ,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,ZH ,2831      ,CSX,TAO,2022/08/12 00:00:00.000,1,1,2831      , ,J ,1234567   ,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/13 00:00:00.000,ZH ,2831      ,CSX,TAO,2022/08/14 00:00:00.000,1,1,2831      , ,J ,1234567   ,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,ZH ,2831      ,CSX,TAO,2022/08/15 00:00:00.000,1,1,2831      , ,J ,1234567   ,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,ZH ,2831      ,CSX,TAO,2022/08/16 00:00:00.000,1,1,2831      , ,J ,1234567   ,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/13 00:00:00.000,ZH ,2831      ,CSX,TAO,2022/08/13 00:00:00.000,1,1,2831      , ,J ,1234567   ,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1970/01/01 12:05:00.000,1970/01/01 14:25:00.000,1970/01/01 04:05:00.000,1970/01/01 06:25:00.000,1 ,  ,737       ,YMUQVWS                       ,                              ,                              ,                                                                                                    ,DD,SC ,   ,   ,   ,          ,          , , , ,L,          , ,0,C8W17Y150                     ,0,8,150,175,Y,CSX-TAO                                                                                             ,2022/08/13 00:00:00.000,2022/08/13 00:00:00.000,2022/08/13 08:10:53.000000000
2022/08/06 00:00:00.000,9C ,8693      ,HFE,INC,2022/08/12 00:00:00.000,2,1,8693      , ,J ,1234567   ,1970/01/01 10:45:00.000,1970/01/01 13:10:00.000,1970/01/01 02:45:00.000,1970/01/01 05:10:00.000,1970/01/01 10:45:00.000,1970/01/01 13:10:00.000,1970/01/01 02:45:00.000,1970/01/01 05:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,SWA-HFE-INC                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,9C ,8693      ,HFE,INC,2022/08/11 00:00:00.000,2,1,8693      , ,J ,1234567   ,1970/01/01 10:45:00.000,1970/01/01 13:10:00.000,1970/01/01 02:45:00.000,1970/01/01 05:10:00.000,1970/01/01 10:45:00.000,1970/01/01 13:10:00.000,1970/01/01 02:45:00.000,1970/01/01 05:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,SWA-HFE-INC                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
2022/08/06 00:00:00.000,9C ,8693      ,HFE,INC,2022/08/09 00:00:00.000,2,1,8693      , ,J ,1234567   ,1970/01/01 10:45:00.000,1970/01/01 13:10:00.000,1970/01/01 02:45:00.000,1970/01/01 05:10:00.000,1970/01/01 10:45:00.000,1970/01/01 13:10:00.000,1970/01/01 02:45:00.000,1970/01/01 05:10:00.000,  ,  ,320       ,Y                             ,                              ,                              ,                                                                                                    ,DD,   ,   ,   ,   ,          ,          , , , , ,          , ,0,                              ,0,0,0,0,Y,SWA-HFE-INC                                                                                         ,2022/08/06 00:00:00.000,2022/08/06 00:00:00.000,2022/08/06 05:18:41.000000000
